Date, Open, High, Low, Close, Volume,ticker
12/24/20,111.96,112.95,111.81,112.69,511223.0,ICE
12/23/20,113.6,114.2899,112.11,112.18,1185913.0,ICE
12/22/20,112.55,113.31,112.1,113.16,1924514.0,ICE
12/21/20,112.1,112.905,110.53,112.54,2256490.0,ICE
12/18/20,112.65,113.34,111.85,112.83,4366214.0,ICE
12/17/20,111.99,113.01,111.56,112.79,2640391.0,ICE
12/16/20,111.28,112.28,110.7,111.31,2559465.0,ICE
12/15/20,108.43,111.05,108.05,110.98,3565718.0,ICE
12/14/20,109.44,110.19,107.66,107.71,1984599.0,ICE
12/11/20,108.81,109.72,108.12,108.82,1985289.0,ICE
12/10/20,109.78,110.38,108.82,109.24,2193785.0,ICE
12/09/20,109.84,110.71,109.05,110.17,2217349.0,ICE
12/08/20,110.01,110.4,109.2,110.06,2451200.0,ICE
12/07/20,109.18,110.61,109.04,110.28,2293603.0,ICE
12/04/20,108.03,109.85,108.03,109.23,2376347.0,ICE
12/03/20,106.39,108.039,105.76,107.46,4226363.0,ICE
12/02/20,106.84,107.21,105.65,106.56,2627544.0,ICE
12/01/20,106.21,107.37,105.64,107.16,4498957.0,ICE
11/30/20,104.97,105.65,104.55,105.51,4146742.0,ICE
11/27/20,104.13,105.03,103.95,104.99,1593279.0,ICE
11/25/20,103.45,104.13,102.5,103.93,1930242.0,ICE
11/24/20,102.61,103.96,102.1,103.07,2470359.0,ICE
11/23/20,101.5,103.15,101.27,102.36,2131460.0,ICE
11/20/20,100.89,101.79,100.89,101.06,3640020.0,ICE
11/19/20,101.0,101.76,99.52,100.9,2279002.0,ICE
11/18/20,99.88,100.68,99.22,99.46,1954294.0,ICE
11/17/20,99.29,100.47,98.7498,100.03,2056524.0,ICE
11/16/20,100.14,100.36,98.9,99.71,1996730.0,ICE
11/13/20,98.72,99.68,98.4,99.35,1446012.0,ICE
11/12/20,99.78,99.78,97.58,98.31,2104204.0,ICE
11/11/20,99.08,100.855,99.07,99.98,2352591.0,ICE
11/10/20,98.02,98.31,96.14,98.0,3570363.0,ICE
11/09/20,105.04,105.04,97.9,98.22,5231537.0,ICE
11/06/20,101.19,101.49,98.57,100.66,2542325.0,ICE
11/05/20,101.91,102.325,100.44,100.96,6269954.0,ICE
11/04/20,97.53,100.63,96.57,98.36,2989742.0,ICE
11/03/20,95.96,97.86,95.3,96.06,2251194.0,ICE
11/02/20,95.87,97.34,93.97,94.66,3016922.0,ICE
10/30/20,94.95,95.87,93.36,94.4,3520604.0,ICE
10/29/20,93.36,96.33,92.41,95.7,3823036.0,ICE
10/28/20,95.85,96.11,93.64,93.77,3170420.0,ICE
10/27/20,97.96,98.64,97.48,97.56,1922747.0,ICE
10/26/20,98.05,98.25,97.18,97.76,2552059.0,ICE
10/23/20,100.0,100.08,98.75,98.95,2039892.0,ICE
10/22/20,99.6,100.21,99.12,99.36,1973862.0,ICE
10/21/20,99.82,100.76,99.07,99.47,1848108.0,ICE
10/20/20,98.94,100.97,98.8445,99.95,2026637.0,ICE
10/19/20,101.65,101.665,98.32,98.45,2806443.0,ICE
10/16/20,102.47,102.63,101.17,101.3,2410670.0,ICE
10/15/20,101.23,102.25,100.9,102.07,2145071.0,ICE
10/14/20,102.87,103.45,101.595,102.31,2602971.0,ICE
10/13/20,103.0,103.88,101.975,102.65,3454117.0,ICE
10/12/20,101.68,103.11,101.55,102.96,3357379.0,ICE
10/09/20,101.97,102.29,101.16,101.39,1910869.0,ICE
10/08/20,101.29,102.27,100.94,101.44,2251468.0,ICE
10/07/20,101.48,102.16,100.29,100.85,2383252.0,ICE
10/06/20,102.49,102.49,100.6,101.01,2470320.0,ICE
10/05/20,101.78,102.07,100.77,101.81,1635661.0,ICE
10/02/20,100.23,101.8539,100.19,101.34,1925360.0,ICE
10/01/20,101.09,102.105,100.53,101.43,2239160.0,ICE
09/30/20,99.54,101.15,99.17,100.05,2344601.0,ICE
09/29/20,101.41,101.78,96.9,99.17,4536081.0,ICE
09/28/20,101.28,102.31,101.11,101.23,1855892.0,ICE
09/25/20,97.47,100.62,97.44,100.56,2512397.0,ICE
09/24/20,97.21,98.7,96.67,98.33,2531103.0,ICE
09/23/20,98.95,99.72,96.7947,97.0,2456394.0,ICE
09/22/20,99.37,100.0,97.62,98.8,2522537.0,ICE
09/21/20,97.77,99.34,97.64,99.27,2923317.0,ICE
09/18/20,100.0,100.6,98.76,99.21,4798592.0,ICE
09/17/20,99.86,100.4,99.24,99.96,2520700.0,ICE
09/16/20,101.0,102.47,100.74,100.91,2258104.0,ICE
09/15/20,100.59,101.35,100.33,100.53,3270844.0,ICE
09/14/20,99.37,100.86,98.9,100.46,2994441.0,ICE
09/11/20,98.69,99.26,97.51,98.23,3219926.0,ICE
09/10/20,99.84,100.38,98.19,98.25,5602721.0,ICE
09/09/20,99.78,102.09,99.3201,101.21,2718356.0,ICE
09/08/20,99.33,99.646,98.37,98.82,3258094.0,ICE
09/04/20,103.33,103.715,98.64,100.08,4906673.0,ICE
09/03/20,106.76,106.87,102.65,103.22,4110677.0,ICE
09/02/20,106.01,106.99,105.67,106.33,3027833.0,ICE
09/01/20,105.9,106.55,105.76,106.52,2670735.0,ICE
08/31/20,105.75,106.63,105.46,106.23,2321942.0,ICE
08/28/20,105.73,105.85,104.8425,105.56,2053359.0,ICE
08/27/20,105.17,105.47,104.43,105.01,2968322.0,ICE
08/26/20,104.5,105.42,103.6,105.0,1944448.0,ICE
08/25/20,105.89,105.89,104.01,104.44,3434779.0,ICE
08/24/20,104.71,105.99,103.99,105.81,3492340.0,ICE
08/21/20,103.79,104.44,103.33,104.2,2333532.0,ICE
08/20/20,103.0,104.18,102.96,103.75,3332761.0,ICE
08/19/20,104.62,104.83,103.26,103.53,2726937.0,ICE
08/18/20,103.32,104.598,102.91,104.38,3333684.0,ICE
08/17/20,102.5,104.3,102.1,104.05,4852193.0,ICE
08/14/20,100.11,102.96,100.09,102.49,4239626.0,ICE
08/13/20,99.18,100.74,98.88,100.2,5028735.0,ICE
08/12/20,99.33,100.1,99.1,99.43,2859820.0,ICE
08/11/20,99.87,99.87,98.37,98.61,3825176.0,ICE
08/10/20,100.96,101.105,98.5,99.16,3587660.0,ICE
08/07/20,96.92,101.11,95.28,100.96,5646259.0,ICE
08/06/20,95.9,97.74,95.78,97.46,3174270.0,ICE
08/05/20,96.15,96.57,95.68,96.16,2217925.0,ICE
08/04/20,95.71,96.0163,95.04,95.78,1834636.0,ICE
08/03/20,97.12,97.9,95.94,96.28,2873304.0,ICE
07/31/20,94.72,96.83,93.91,96.78,3423695.0,ICE
07/30/20,93.63,95.38,93.35,94.37,3402951.0,ICE
07/29/20,92.85,94.77,92.81,94.3,2489758.0,ICE
07/28/20,94.58,94.68,92.82,92.92,3218680.0,ICE
07/27/20,95.92,96.53,94.54,94.54,3023754.0,ICE
07/24/20,95.85,96.54,95.5,96.32,3222017.0,ICE
07/23/20,96.29,97.04,95.52,95.85,3245234.0,ICE
07/22/20,94.66,96.21,94.39,96.06,2908159.0,ICE
07/21/20,94.29,95.455,94.26,95.11,2545247.0,ICE
07/20/20,93.39,94.63,93.215,94.25,1900398.0,ICE
07/17/20,92.83,94.04,92.55,93.83,2094858.0,ICE
07/16/20,92.89,93.61,92.06,92.37,2401406.0,ICE
07/15/20,92.76,93.82,91.51,93.24,3542184.0,ICE
07/14/20,91.84,92.34,90.84,91.72,2387109.0,ICE
07/13/20,92.73,94.32,91.72,91.83,2435825.0,ICE
